Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,"g(""unhandledrejection"",{cancelable:!0}):""function""===typeof",26108,26167,,,,,0.030967074,0.028648265,0.112063691,0.080216303,0.002204618,0.023949062,0.003531476,0.013135119,0.066799112,0.03269542,0.015414619,0.060027551,0.26543352,0.034725368,0.00928327,0.024852438,0.121824093,0.026961492,0.017266465,0.005650061,0.002946806,0.005075117,0.010057014,0.031727284,0.015475594,0.003046866,0.136260703,0.051470835,0.009970801,0.070342138,0.000742677,0.004499085,0.004321811,0.000940103,0.170163915,0.047134422,0.011854516,0.04437409,0.004746976,0.019506112,0.02451065,0.002584819,0.013955793,0.002980499,0.004746092,0.069959626,0.081498437,0.008048885,0.020331664,0.044744991,0.003068043,0.004901017,0.025049094,0.026789794,0.049305998,0.062657088,0.116484031,0.678866267,0.039436821,0.020966535,0.010421147,0.005803985,,,,,,
unknown,h?g=new,26168,26175,,,,,0.044152062,0.022103487,0.092689477,0.064277202,0.001771465,0.016544867,0.003757382,0.017683191,0.048805259,0.035922352,0.014777097,0.083770804,0.28011477,0.040799964,0.008521871,0.022575829,0.044445742,0.028875349,0.014571405,0.005323491,0.002633349,0.004569874,0.013850792,0.030145071,0.009645117,0.004393689,0.134441137,0.049468491,0.008081218,0.074914463,0.000956909,0.002785039,0.002129993,0.001008248,0.224220023,0.038044181,0.006934073,0.016282959,0.004764445,0.015778521,0.025954014,0.003237055,0.008041902,0.002131587,0.003056878,0.06801147,0.055418253,0.005507944,0.026720859,0.06107457,0.004719799,0.004926953,0.029202009,0.026549427,0.04596765,0.04849463,0.091156319,0.708001077,0.04741491,0.022698367,0.011593836,0.007671031,,,,,,
unknown,"h(""unhandledrejection"",{cancelable:!0}):(g=wb.document.createEvent(""CustomEvent""),g.initCustomEvent(""unhandledrejection"",!1,!0,g));g.promise=this;g.reason=this.o;return",26176,26344,,,,,0.054711036,0.041415118,0.109180577,0.133004472,0.006008429,0.033177525,0.001405491,0.023050316,0.017689731,0.028102307,0.005939458,0.037249554,0.197616532,0.025605211,0.02745638,0.011553627,0.105318263,0.017441053,0.01495162,0.018515255,0.009935558,0.003808646,0.004977649,0.034450252,0.004169315,0.001616075,0.167843968,0.06717179,0.009760808,0.092893273,0.000552985,0.002487496,0.001061146,0.00174762,0.177059472,0.043216467,0.007622315,0.019813539,0.001964822,0.012116915,0.01663046,0.000750768,0.004743798,0.001532753,0.014631348,0.043993343,0.040392615,0.00355178,0.016487159,0.026295468,0.001642341,0.001495552,0.018539371,0.074243441,0.177593872,0.185377672,0.184037045,0.232970923,0.055685323,0.050091289,0.029985579,0.013231136,,,,,,
unknown,k(g)};e.prototype.F=function(){if(null!=this.j){for(var,26345,26400,,,,,0.057061207,0.06287314,0.172199681,0.047922604,0.005056125,0.019972663,0.004447506,0.039653067,0.029815987,0.032108169,0.014962803,0.221979633,0.148863152,0.05166978,0.017558347,0.014218537,0.13975209,0.078294866,0.010511857,0.006326906,0.007005123,0.008709488,0.008630335,0.038468804,0.016708512,0.004794931,0.063090488,0.202075139,0.013853322,0.031237153,0.002275659,0.005339946,0.003198088,0.004712651,0.100788392,0.025972795,0.024185596,0.174629748,0.008871706,0.020005038,0.038696654,0.001799386,0.05047885,0.004463704,0.003295585,0.037846319,0.141321123,0.010736493,0.013939799,0.024987234,0.00376236,0.004570602,0.036678746,0.045560401,0.105779618,0.134668112,0.197799966,0.502180219,0.012196259,0.006587153,0.003199532,0.001835685,,,,,,
unknown,g=0;g<this.j.length;++g)f.j(this.j[g]);this.j=null}};var,26401,26457,,,,,0.02079794,0.010300149,0.108130038,0.027183922,0.005247384,0.040963691,0.007279899,0.016172212,0.04919067,0.033304472,0.015380497,0.153350368,0.407107323,0.054932762,0.014218474,0.007029755,0.018982576,0.020017199,0.028908024,0.010566248,0.008044573,0.013531254,0.024484884,0.007955167,0.021617394,0.004148176,0.01596283,0.05500935,0.009158666,0.007013523,0.002898878,0.001882386,0.00349685,0.004502837,0.069180422,0.007801423,0.002935107,0.022054471,0.010552651,0.006185689,0.045750953,0.001672097,0.005889179,0.005314786,0.003113116,0.017826047,0.024938213,0.015655324,0.041617058,0.020995421,0.004334368,0.007024668,0.011455781,0.012628183,0.022628505,0.029640555,0.060232885,0.863665462,0.004560173,0.002035673,0.001368179,0.001579857,,,,,,
unknown,f=new,26458,26463,,,,,0.016329607,0.008192613,0.087863579,0.026933627,0.00840236,0.071980499,0.007037637,0.011241851,0.067333281,0.050628144,0.015101352,0.120705187,0.334081978,0.027940724,0.016517531,0.007594612,0.012927021,0.017948661,0.044555727,0.015233347,0.01240226,0.016488412,0.016142026,0.007040057,0.02953691,0.005442163,0.017250236,0.033315662,0.007127809,0.00835871,0.002385756,0.001821861,0.003905056,0.005097226,0.054892786,0.007959642,0.002587375,0.015497167,0.015264169,0.005965633,0.042860534,0.002245032,0.004699995,0.006526152,0.002941975,0.019436607,0.023107879,0.017566033,0.067186065,0.024671769,0.005613358,0.007965749,0.011686561,0.018463211,0.030240962,0.037627202,0.063054055,0.841014206,0.004499001,0.002083489,0.001343336,0.00153687,,,,,,
unknown,b;e.prototype.L=function(g){var,26464,26495,,,,,0.027187962,0.012266101,0.122083254,0.027780695,0.008919156,0.079166643,0.005157291,0.013510532,0.042019699,0.066995069,0.020340327,0.17009677,0.221540675,0.034862224,0.019804426,0.012490242,0.022227848,0.037177164,0.042765237,0.014663793,0.011376354,0.013473907,0.013216536,0.008256476,0.0204938,0.007780348,0.023080552,0.039998781,0.013956125,0.008611094,0.001602207,0.00209673,0.003214803,0.003293576,0.070118919,0.008435507,0.004028485,0.022767995,0.021779835,0.013429119,0.039948836,0.002754069,0.006534948,0.007303721,0.003445777,0.032802224,0.038771488,0.014730721,0.042027429,0.020486237,0.007941108,0.015921237,0.021538995,0.023824617,0.049378008,0.054700214,0.095809288,0.753673017,0.011602085,0.006337471,0.004060737,0.003027531,,,,,,
unknown,"h=this.s();g.Hd(h.resolve,",26496,26522,,,,,0.028153053,0.012014847,0.104660086,0.021726608,0.008017934,0.049819723,0.004820576,0.01353353,0.038422663,0.069180384,0.025657762,0.167205617,0.239739224,0.033112567,0.022537602,0.01451842,0.015169243,0.034125298,0.033881035,0.013661281,0.010614305,0.010163683,0.016693365,0.0087738,0.017007438,0.005671168,0.019107306,0.039597828,0.011549667,0.00809802,0.00186099,0.002386633,0.002858915,0.003374789,0.063215226,0.008002603,0.003821604,0.018747864,0.011188201,0.012683275,0.03439546,0.003701499,0.006372101,0.006412738,0.003075727,0.033654936,0.037143651,0.015200107,0.038054522,0.019982919,0.00733234,0.012801423,0.026791681,0.020525971,0.03205194,0.025286177,0.037609749,0.844155431,0.015581072,0.007857669,0.006928473,0.007265721,,,,,,
unknown,"h.reject)};e.prototype.M=function(g,h){var",26523,26565,,,,,0.028089339,0.014080103,0.075190596,0.025005676,0.014367974,0.075106472,0.003960449,0.010146094,0.032083862,0.040864859,0.01807851,0.102671258,0.30378589,0.036526397,0.031734638,0.013399098,0.016553355,0.041332606,0.035545535,0.018057896,0.010961626,0.0109066,0.01973852,0.008145808,0.012945263,0.00674116,0.01532881,0.03133836,0.013914663,0.004945513,0.001351429,0.00239079,0.002717035,0.002245388,0.040050641,0.00803447,0.007179295,0.018148514,0.017872466,0.019367374,0.029624004,0.002964664,0.009910664,0.00845819,0.006761262,0.029536771,0.046023887,0.013780437,0.025971228,0.011175576,0.00788036,0.019065756,0.030307965,0.060565777,0.083465889,0.083168998,0.103088431,0.66918689,0.004262958,0.002180035,0.001441092,0.001485951,,,,,,
unknown,"k=this.s();try{g.call(h,k.resolve,k.reject)}catch(m){k.reject(m)}};e.prototype.then=function(g,h){function",26566,26672,,,,,0.049869772,0.056105796,0.079494528,0.014154208,0.011297328,0.033950433,0.008787099,0.024245471,0.029570963,0.021760212,0.023422673,0.141604021,0.21248506,0.038315326,0.018439244,0.014223929,0.03468797,0.064221583,0.017391995,0.006857936,0.005427327,0.01796131,0.011595632,0.021232855,0.013256562,0.014508694,0.018381249,0.093888901,0.010098574,0.008251783,0.00321311,0.006140604,0.0035146,0.003516452,0.043419663,0.013196237,0.047346193,0.055518012,0.035033096,0.02118402,0.023244875,0.004452247,0.077326283,0.012542056,0.00216844,0.026977278,0.154350966,0.013251231,0.015859993,0.009996719,0.013176278,0.022278324,0.032646071,0.013561217,0.020824315,0.021010661,0.033259772,0.892746985,0.008553488,0.003892173,0.003394647,0.003658176,,,,,,
unknown,"k(t,r){return""function""==typeof",26673,26704,,,,,0.052549742,0.063211933,0.095149852,0.014356923,0.006113573,0.021702118,0.00819281,0.030362459,0.025712764,0.018197851,0.020518474,0.089944214,0.178038508,0.061096441,0.011762461,0.015411532,0.090530358,0.032876443,0.016246561,0.003736697,0.003548926,0.017910019,0.008187411,0.026639411,0.011994254,0.018477531,0.018192561,0.115209222,0.01654288,0.008475157,0.002201274,0.007258692,0.004713589,0.002658038,0.050989315,0.017023114,0.048486419,0.145250306,0.05088507,0.015734699,0.036357645,0.004599682,0.087628402,0.019368619,0.001880379,0.030067483,0.149672806,0.012838729,0.012299369,0.011250526,0.013021827,0.021555673,0.022469705,0.024588889,0.04005868,0.040160168,0.060184859,0.802190185,0.014909264,0.00816472,0.005537115,0.004565577,,,,,,
unknown,t?function(y){try{m(t(y))}catch(E){n(E)}}:r}var,26705,26752,,,,,0.035889171,0.026838895,0.09694913,0.020694811,0.006484538,0.029085824,0.010856298,0.02115844,0.032434527,0.028175242,0.023228453,0.166330606,0.307770967,0.067661285,0.012938168,0.013219085,0.030474648,0.040450465,0.020002052,0.006115221,0.004814031,0.019588558,0.017385468,0.016807593,0.013541025,0.017350134,0.020265944,0.077532366,0.009369538,0.009028261,0.00388204,0.003940816,0.003325321,0.004535708,0.071666896,0.01190735,0.017365064,0.086968265,0.039668817,0.01343876,0.032817103,0.004907527,0.032590341,0.013166908,0.00251242,0.02743426,0.08165022,0.011459873,0.024754001,0.015285654,0.014178608,0.022395384,0.026082369,0.032820735,0.05273978,0.05622245,0.078298874,0.768122673,0.005517426,0.003020527,0.0019748,0.002058597,,,,,,
unknown,"m,n,q=new",26753,26762,,,,,0.042094253,0.027264895,0.113327488,0.028420856,0.004504642,0.02731899,0.009861652,0.022455359,0.042022653,0.065331683,0.027726468,0.148269758,0.271748096,0.04026198,0.011218996,0.018748602,0.023829022,0.032762848,0.018253019,0.005096528,0.004283535,0.013290945,0.014477874,0.021871034,0.012766223,0.011054104,0.035995238,0.067872137,0.009436347,0.022554046,0.003034145,0.004302006,0.002315691,0.003233848,0.103221141,0.019816581,0.012948072,0.029928256,0.020216409,0.013921898,0.022628266,0.006033552,0.022306755,0.008090835,0.003244422,0.038869422,0.087006532,0.008806479,0.030772967,0.028078912,0.010608833,0.023181465,0.027414413,0.036446773,0.062302146,0.057890389,0.081088468,0.742892742,0.011245781,0.006129256,0.004139048,0.00394417,,,,,,
unknown,"e(function(t,r){m=t;n=r});this.Hd(k(g,m),k(h,n));return",26763,26818,,,,,0.044058494,0.023778953,0.108005166,0.01836532,0.005148668,0.030620132,0.007568212,0.023303978,0.024649933,0.122163817,0.039864518,0.201429248,0.096144632,0.031061249,0.015446384,0.026281673,0.016686939,0.047951106,0.018794402,0.006430136,0.0054145,0.011222052,0.007522385,0.015993482,0.010292057,0.007527178,0.037833262,0.057332102,0.008902968,0.025557991,0.002478787,0.003989739,0.001528027,0.00305656,0.076927125,0.01515454,0.008234407,0.058850136,0.01523858,0.025039969,0.022042725,0.007493043,0.010673126,0.009257466,0.001823524,0.050472513,0.047533393,0.008151966,0.021366449,0.021725256,0.007152777,0.02890799,0.047968876,0.00912675,0.018801516,0.01809687,0.032584213,0.82228899,0.04428564,0.027111173,0.021597324,0.017325852,,,,,,
unknown,q};e.prototype.catch=function(g){return,26819,26858,,,,,0.025354737,0.013998576,0.095757917,0.017679872,0.005364895,0.036495868,0.005913795,0.015671175,0.027391963,0.059801016,0.041077346,0.219482839,0.244541302,0.054349147,0.015707798,0.018973809,0.01993008,0.037767556,0.019585211,0.007272897,0.005333982,0.010043512,0.012735816,0.011455577,0.008790331,0.008774678,0.021215692,0.049902543,0.008670757,0.009334045,0.001757343,0.002920091,0.002437493,0.002565054,0.082566947,0.00948669,0.006071017,0.035581369,0.015489972,0.011960794,0.042433035,0.005675363,0.009616205,0.006066147,0.00197618,0.038849253,0.03709944,0.008668266,0.02634502,0.019188493,0.009944752,0.019634919,0.028232712,0.021129111,0.038641598,0.034943257,0.052446138,0.788120031,0.028150097,0.017706484,0.012172882,0.010479079,,,,,,
unknown,this.then(void,26859,26873,,,,,0.027537977,0.019592224,0.081024572,0.019564746,0.004689276,0.020920945,0.007717555,0.019709758,0.027344359,0.066963412,0.051533535,0.277424067,0.21694693,0.055576708,0.014705917,0.019887935,0.023645282,0.05210831,0.012030997,0.004624371,0.004005492,0.010843976,0.013069715,0.0181676,0.00829476,0.01127505,0.021197796,0.080442332,0.006867383,0.011179881,0.003229958,0.004178276,0.00220855,0.003781885,0.086271256,0.011698495,0.011999823,0.050599504,0.017137989,0.01054818,0.032384332,0.007731738,0.025426295,0.006690354,0.00224491,0.035114069,0.070559472,0.0078612,0.021212388,0.017537134,0.01236512,0.022562843,0.034156445,0.020057697,0.038678188,0.03784056,0.062002793,0.663023591,0.075226836,0.050083268,0.032937434,0.020943062,,,,,,
unknown,"0,g)};e.prototype.Hd=function(g,h){function",26874,26917,,,,,0.031256475,0.018446915,0.099962719,0.014750055,0.00534144,0.026488606,0.007054782,0.018115299,0.024366509,0.047712691,0.041262873,0.287588626,0.241954252,0.064863361,0.016209047,0.019751452,0.021362979,0.062194444,0.014397181,0.006060452,0.004708295,0.010854983,0.016407929,0.014184437,0.008027699,0.009653295,0.021297719,0.069826595,0.007907474,0.008723198,0.00270947,0.004231189,0.002411109,0.003007106,0.085891791,0.00926892,0.009822981,0.033647578,0.016750136,0.014434651,0.037612136,0.005980384,0.016543016,0.005909869,0.002015855,0.0385857,0.054186303,0.008734512,0.019571351,0.015438797,0.010584695,0.022274448,0.035362344,0.022679744,0.038821332,0.037794791,0.070187256,0.791388392,0.012388119,0.005635788,0.003722044,0.003869237,,,,,,
unknown,k(){switch(m.i){case,26918,26938,,,,,0.023959495,0.014366508,0.085760526,0.018091852,0.00544153,0.032830212,0.006188771,0.012303714,0.028498601,0.045566183,0.036430366,0.213708878,0.300289065,0.052958038,0.016542027,0.017743245,0.017057139,0.04435217,0.015061227,0.007173421,0.004179716,0.009064027,0.017711619,0.010157891,0.007557932,0.006607272,0.021491179,0.045551058,0.007267661,0.008418854,0.002037477,0.003246291,0.002201957,0.002216167,0.076688252,0.009826638,0.007763406,0.031052304,0.011485513,0.013771558,0.03006438,0.004546876,0.010092007,0.004930324,0.002700418,0.033375479,0.031599235,0.007748906,0.020649565,0.014586535,0.008384582,0.017003182,0.028358037,0.013409039,0.020587618,0.023905175,0.047771107,0.875920951,0.007228221,0.002792554,0.002124097,0.00241543,,,,,,
unknown,1:g(m.o);break;case,26939,26958,,,,,0.008482163,0.007094562,0.033891339,0.011516759,0.013066716,0.083890811,0.013869024,0.00579001,0.048649449,0.031630803,0.018041536,0.069740079,0.456846565,0.050013039,0.015388362,0.006473785,0.020872271,0.025784282,0.073176257,0.016317829,0.006533657,0.034821533,0.028494703,0.005135644,0.014420723,0.01107268,0.0092552,0.024747347,0.007110291,0.004040232,0.003911825,0.00111305,0.006159917,0.003274232,0.037264738,0.003652019,0.005837848,0.020343304,0.043637235,0.006031577,0.031143812,0.002216502,0.010912822,0.026753094,0.002980304,0.010523959,0.034100372,0.018945852,0.041394036,0.006111397,0.010140944,0.031928252,0.009119434,0.017887298,0.031189574,0.038670599,0.07926292,0.806713581,0.006095829,0.002449763,0.001502338,0.001553874,,,,,,
unknown,2:h(m.o);break;default:throw,26959,26987,,,,,0.017019201,0.009292969,0.082896337,0.017155809,0.010824998,0.06847512,0.006734954,0.009564499,0.034490734,0.046651419,0.035414882,0.137057498,0.39265427,0.04464877,0.021701066,0.014081529,0.010841314,0.026751939,0.030343188,0.016941985,0.007805992,0.013883501,0.020655271,0.006834072,0.008436034,0.007444246,0.013988181,0.029980058,0.007307258,0.005305721,0.002449488,0.00211935,0.002650697,0.003286196,0.063973673,0.007168215,0.004743467,0.013014738,0.01590039,0.009314947,0.027325492,0.003471317,0.005978543,0.007462348,0.003888722,0.023690959,0.021798039,0.009826918,0.036291994,0.012047275,0.009840561,0.015754797,0.016390771,0.027465848,0.033613943,0.032238465,0.046091616,0.851881564,0.006877512,0.003046142,0.002402592,0.002735659,,,,,,
unknown,"Error(""j`""+m.i);}}var",26988,27009,,,,,0.012898372,0.007784574,0.075864725,0.017071266,0.008270809,0.065091655,0.007951959,0.007977228,0.04127232,0.04794525,0.032144435,0.132380202,0.430072516,0.048083946,0.016480319,0.013506457,0.015310003,0.025892941,0.032168522,0.011891994,0.005369466,0.014781516,0.022206604,0.00685054,0.009789683,0.004659293,0.016302353,0.030933622,0.00661845,0.006056482,0.002479067,0.002226574,0.003396873,0.002430755,0.061125677,0.007860504,0.003490757,0.012878195,0.013428443,0.00847634,0.023821563,0.002315201,0.004459324,0.006815167,0.003007817,0.02170161,0.016328709,0.01063458,0.027663328,0.009400851,0.00554298,0.016931145,0.012925139,0.014251924,0.026750728,0.035975624,0.06761343,0.838010609,0.005543894,0.002632624,0.001886161,0.001790995,,,,,,
unknown,m=this;null==this.j?,27010,27030,,,,,0.016881678,0.010677302,0.090755932,0.016927768,0.01053077,0.058840364,0.010367504,0.012192674,0.061061569,0.036107101,0.017006097,0.096962295,0.469164014,0.046303052,0.017388668,0.00679388,0.020658979,0.018074393,0.045357909,0.014321457,0.010717196,0.024177697,0.02557826,0.00749399,0.020901892,0.008097344,0.011113463,0.044844553,0.011130166,0.004362277,0.003750137,0.001990322,0.005516374,0.005493348,0.051328849,0.00633458,0.004148772,0.014958066,0.025210714,0.005452218,0.024889298,0.001456559,0.008482387,0.012891679,0.003313957,0.012247945,0.032587077,0.021782927,0.041039784,0.009340243,0.008216299,0.014997808,0.007854134,0.023068553,0.050424173,0.078715801,0.158232406,0.675126433,0.004225416,0.002017251,0.001108686,0.00089545,,,,,,
unknown,f.j(k):this.j.push(k);this.B=!0};e.resolve=c;e.reject=function(g){return,27031,27103,,,,,0.026021423,0.01711639,0.072347425,0.029774604,0.006788996,0.032745924,0.005750575,0.015751673,0.036542382,0.033880789,0.02180475,0.132827207,0.408654004,0.038206734,0.015733995,0.016794158,0.018358456,0.026502103,0.016144954,0.00762509,0.004988334,0.009316782,0.017392669,0.01810432,0.011050564,0.003911786,0.025553105,0.05269454,0.005539086,0.012877617,0.002325527,0.003510901,0.002585473,0.003124626,0.06294065,0.01750586,0.007772029,0.024635471,0.009423781,0.013283434,0.025493281,0.003779623,0.009087954,0.003805549,0.003158753,0.036684588,0.032746542,0.008865289,0.029712062,0.02360774,0.004593125,0.008206379,0.029279329,0.056049675,0.09742786,0.09109392,0.102488257,0.598205209,0.034186434,0.026208749,0.017874284,0.012107547,,,,,,
unknown,new,27104,27107,,,,,0.029757844,0.022746265,0.077462927,0.039622631,0.004804178,0.021581413,0.005370871,0.018283004,0.037518188,0.033887785,0.022206264,0.125528261,0.362947047,0.033292886,0.013003097,0.020459468,0.020489745,0.027709983,0.010280812,0.00563625,0.004003793,0.007376404,0.014267357,0.02837107,0.009678469,0.003749481,0.037111655,0.064534545,0.004439724,0.022305861,0.002328153,0.003611598,0.001922968,0.003012392,0.08117719,0.027063061,0.012128631,0.025389714,0.007874377,0.01567346,0.019836998,0.004205797,0.014112324,0.002833791,0.003588896,0.045323312,0.053375389,0.006542756,0.027062383,0.031690426,0.004235372,0.006646787,0.034876648,0.034805551,0.058806084,0.058709204,0.083301604,0.622140884,0.06374599,0.042460419,0.030167915,0.01868178,,,,,,
unknown,"e(function(h,k){k(g)})};e.race=function(g){return",27108,27157,,,,,0.046782508,0.048622031,0.082396924,0.014981905,0.002915141,0.01290226,0.006254379,0.020301357,0.030703817,0.021112952,0.03340476,0.110715643,0.196744323,0.045618642,0.010101033,0.023527723,0.023311267,0.038058266,0.011415702,0.003644326,0.002447522,0.008377353,0.009074928,0.022773579,0.00887773,0.014302099,0.031443723,0.072814435,0.006016537,0.016767593,0.001658495,0.004702047,0.003039408,0.001613253,0.087605536,0.018137652,0.039752327,0.040981609,0.016521633,0.026806191,0.02424103,0.005138224,0.044185847,0.008311001,0.001492609,0.045758989,0.102714933,0.008999422,0.014310509,0.015375888,0.014666041,0.011346959,0.03245971,0.034070447,0.047636557,0.045791261,0.06164138,0.793904662,0.006075003,0.002983419,0.002228138,0.002417214,,,,,,
unknown,new,27158,27161,,,,,0.04781694,0.049805239,0.085664563,0.016260587,0.00309432,0.013742015,0.006992745,0.021054294,0.033336822,0.023498783,0.029287331,0.105062075,0.2127105,0.036260128,0.009603486,0.022371532,0.021166705,0.034138177,0.012106058,0.003731481,0.002555073,0.009115756,0.009278557,0.0250284,0.009698042,0.011376353,0.034727477,0.073345266,0.005482919,0.020393079,0.001955968,0.004643393,0.002902927,0.001842505,0.087438881,0.020510273,0.036932971,0.032293715,0.014974774,0.024781391,0.018793778,0.004555281,0.038598008,0.007764759,0.001477628,0.043818433,0.096280172,0.009062645,0.016553825,0.016761644,0.011807824,0.011040164,0.030123502,0.03130199,0.045153737,0.03975391,0.053143814,0.807332218,0.009372173,0.004709733,0.003716663,0.003822184,,,,,,
unknown,"e(function(h,k){for(var",27162,27185,,,,,0.037659239,0.040277783,0.124264114,0.038414586,0.004503427,0.022007952,0.008667942,0.018606467,0.055924494,0.059929341,0.029314307,0.190873563,0.102146477,0.029126069,0.015516832,0.014498459,0.041341864,0.056377899,0.00813242,0.005987131,0.006962755,0.010877037,0.007135713,0.021452088,0.018310396,0.01099257,0.039530616,0.091979899,0.008957371,0.026708035,0.003459594,0.003016599,0.001943272,0.00498063,0.113050222,0.01720294,0.026031706,0.061905719,0.016245637,0.020153441,0.017575953,0.002890469,0.063627757,0.005305798,0.003876877,0.031985641,0.256385684,0.009647814,0.015257934,0.015986815,0.009136272,0.011952798,0.024593221,0.01537712,0.02562877,0.02453533,0.04255284,0.853965819,0.013343723,0.006166204,0.004590123,0.004824389,,,,,,
unknown,"m=_.zb(g),n=m.next();!n.done;n=m.next())c(n.value).Hd(h,k)})};e.all=function(g){var",27186,27269,,,,,0.021364527,0.009531326,0.045430768,0.014046089,0.005825796,0.03036784,0.003473268,0.006577177,0.020458259,0.038339742,0.027132208,0.103434704,0.197913304,0.04537141,0.025457323,0.028663591,0.004986121,0.037358377,0.029287867,0.012112236,0.005538226,0.006953244,0.012919714,0.007424084,0.009064598,0.006000408,0.022077916,0.01923579,0.003423189,0.008176424,0.000914785,0.003914971,0.002974992,0.001337445,0.028239287,0.009931405,0.005739014,0.05128878,0.010537493,0.036572918,0.038813304,0.008737789,0.003136775,0.00992629,0.002884577,0.05769017,0.008046715,0.012309377,0.01608243,0.009631216,0.007345457,0.01939312,0.075206906,0.056775086,0.073322073,0.051276695,0.050869968,0.724066019,0.028815735,0.019668786,0.017559575,0.01542626,,,,,,
unknown,"h=_.zb(g),k=h.next();return",27270,27297,,,,,0.018669317,0.007036452,0.07932549,0.013451147,0.003947796,0.033539727,0.004254329,0.007954555,0.028661907,0.070465825,0.051189005,0.225408807,0.227648035,0.072295263,0.023416353,0.018622793,0.007088203,0.032853261,0.020439727,0.012397692,0.006348579,0.006676001,0.019926447,0.003356511,0.008583544,0.006488773,0.012591136,0.026375744,0.005993052,0.003810408,0.001393518,0.002399027,0.002365552,0.001844445,0.073762089,0.004339183,0.003279953,0.032666177,0.008459598,0.014245345,0.046174474,0.003709014,0.003462803,0.005487923,0.003417921,0.032443516,0.012439681,0.010745623,0.018629743,0.009277118,0.008961327,0.020335829,0.022623774,0.014371356,0.020876218,0.022206927,0.03727499,0.884684622,0.006770671,0.002787032,0.002242116,0.002873267,,,,,,
unknown,k.done?c([]):new,27298,27314,,,,,0.017288307,0.009218515,0.059126351,0.016481776,0.002752393,0.020790495,0.003580467,0.007051792,0.017804835,0.116047859,0.09455774,0.203713447,0.056969412,0.044322424,0.026130576,0.074961871,0.008858693,0.049007677,0.007777451,0.006288832,0.004755279,0.004288703,0.005141557,0.012393937,0.00523117,0.003656378,0.032974083,0.030606478,0.002644371,0.015006382,0.00091565,0.005345694,0.001229977,0.001097232,0.045958813,0.013954094,0.006273293,0.069543317,0.007256052,0.039002925,0.023607563,0.017681405,0.004798189,0.003258605,0.003206406,0.11627651,0.019523496,0.005520652,0.005500497,0.008464921,0.003810877,0.056468885,0.091067471,0.01093398,0.013769472,0.010780447,0.016422916,0.849729955,0.037654232,0.018570105,0.018342268,0.020941399,,,,,,
unknown,"e(function(m,n){function",27315,27339,,,,,0.028091023,0.013414354,0.0592576,0.009280363,0.003085363,0.020970831,0.004894544,0.009200644,0.012235594,0.09913139,0.090507343,0.218605742,0.048625514,0.046883855,0.021081777,0.082737587,0.009836513,0.080640592,0.012363252,0.004907852,0.00314968,0.005922988,0.005620503,0.012016996,0.004394979,0.006047188,0.034869906,0.030160926,0.003745935,0.015172378,0.00099786,0.008198798,0.001374546,0.000794275,0.042021688,0.013617628,0.008306028,0.06058174,0.011427173,0.051331643,0.028906574,0.027357204,0.005264147,0.006936374,0.001708484,0.130375028,0.015365086,0.005716413,0.006101408,0.009702628,0.006347722,0.053451724,0.121816643,0.013212685,0.020303978,0.017144267,0.02669319,0.882036209,0.016334234,0.00724909,0.006687169,0.008058118,,,,,,
unknown,q(y){return,27340,27351,,,,,0.023171436,0.011142273,0.058295928,0.016297378,0.001830216,0.017434303,0.004623238,0.008424564,0.018103044,0.135283127,0.076551221,0.191551909,0.084018342,0.047066905,0.014659652,0.064316608,0.011779538,0.047005225,0.012314317,0.003684171,0.002180871,0.00467729,0.007940709,0.011937235,0.004946857,0.004721203,0.037816819,0.028476287,0.004163052,0.020477369,0.000960622,0.005146914,0.001309173,0.000724841,0.062302344,0.016671246,0.006401092,0.065305986,0.007593808,0.030787693,0.03038297,0.018024677,0.005111948,0.005613276,0.001984511,0.102921873,0.01635718,0.005032334,0.008824028,0.014572076,0.005387949,0.038700812,0.076195762,0.008209033,0.013226524,0.011776022,0.019186022,0.895003676,0.021590333,0.009794955,0.009684891,0.010862621,,,,,,
